text,keywords
"dépensé total $118,68. Le dépensé $128,73, etc. Donc, j'ai grouping dépenses client. Ici, bien évidemment, pourra rajouter clause order by normalement, voir classement dépenses c","['dépensé', 'dépenses', 'normalement', 'pourra', 'évidemment']"
"intenant Nicolas Horesp, parlé l'épisode précédent consacré l'analyse. Horesp élabore système représentation graphique prendre compte variations température fonction temps, prémise notion fonc","['graphique', 'fonction', 'prémise', 'temps', 'parlé']"
"dinateur personnel, c'est façon-là allez prendre. La courante s'y prendre, c'est d'installer serveur page machine. Alors, Linux, lampe installé distribution défaut. L'ampe, sig","['serveur', 'courante', 'défaut', 'dinateur', 'installer']"
"ion problème. En replant cours, commençons NUPLAY, construction déconstruction, l'utilisation NUPLAY pratique, fonctions prennent NUPLAY paramètres, retournen","['déconstruction', 'commençons', 'fonctions', 'paramètres', 'retournen']"
"l'anise combinatoire, défini qu'on appelle permutation. Soit ensemble finie cardinal petit n, appelle permutation E, n arrangements E. On voir permutation bijection l'ensemble 1n E,","['permutation', 'qu', 'combinatoire', 'défini', 'on']"
"mme ça. Imaginez que, faut savoir l'élasticité mesure périodes, appeler périodes. Une périodes deux. Là, j'aurai prix. Et là, marquer demande. La demande, c'est demande quantité fait,","['faut', 'quantité', 'demande', 'fait', 'savoir']"
qu'il occupe 28% c'est normal normalement l'idéal VATZA occupe réalise 18% marge occuper 18% surface surface marge brut c'est important l'indice sensibilité rapport chiffre,"['normalement', 'occuper', 'occupe', 'réalise', 'sensibilité']"
"ttre fin Medicare remplacer système coupons » plafonneraient dépenses. Pour B. Obama, coach, Américains « gagneront saison ».L'Ohio Etat décisif l'élection effet, défaite Romney","['gagneront', 'coupons', 'décisif', 'plafonneraient', 'dépenses']"
"diqué 15 mémoires j'aurais besoin. J'aurais besoin 3 15 mémoires, stocker format mesure quotient l'opération principale. Je accueillir modulo diviseur opération. Alors fonction s'appelle PG","['alors', 'fonction', 'appelle', 'quotient', 'diviseur']"
"On passer notion calcul conditionnel permettre d'étendre énormément puissance calcul mêmes. En prenant exemple fois, calculs qu'on résoudre qu'on jus","['calculs', 'énormément', 'calcul', 'résoudre', 'qu']"
"aligner éléments n'ont forcément hauteur aligne haut, milieu mettre caractères exposant super indice sub TexteIndent, c'est l'intention","['forcément', 'exposant', 'texteindent', 'aligne', 'éléments']"
"ts, j'ai caractère, etc. Donc pouvoir faire ensembles compliqués. Même restriction. La opération qu'on regarder, c'est construction d'un ensemble explicitement listant éléments. P","['explicitement', 'est', 'donc', 'éléments', 'restriction']"
"existe alpha beta, réels b, f alpha inférégale f x, inférégale f beta, x appartenant segment b. Corollaire. L'image d'un segment fonction continue segment. Il facile démontrer","['fonction', 'continue', 'réels', 'existe', 'inférégale']"
"répétition repeat mosaïque complète repeat x mosaïque uniquement l'horizontale ligne repeat uniquement verticale valeurs background position c'est right, top, left, bottom éventuellement vo","['éventuellement', 'horizontale', 'répétition', 'mosaïque', 'valeurs']"
"os dividendes passif aussi. Voilà, résultat distribué manière-là. Dans cas dividendes, exemple, payés actionnaires, ici banque diminuer, puisqu'on paye banque. La diminu","['passif', 'diminuer', 'actionnaires', 'payés', 'diminu']"
ns vidéo j'ai faite mets lien ici. Merci d'avoir suivi cours bientôt.,"['faite', 'bientôt', 'avoir', 'suivi', 'cours']"
20 000 euros bien méthode valeur indiquer bilan 20 000 euros non 100 000 euros impact total bilan résultat l'entreprise,"['valeur', 'euros', 'indiquer', 'entreprise', 'résultat']"
Bonjour bienvenue nouvelle session voir notion commande union. Cette commande union SQL mettre bout bout résultats requêtes utilisant commande select. C'est-à-dir,"['requêtes', 'bienvenue', 'commande', 'cette', 'utilisant']"
"ur 0, suite, mettrons rien cases. Nous pouvons remplir colonne correspond p égal 0 colonne représentera coefficient binomial n 0 qu'il vaut 1. La ligne été","['vaut', 'coefficient', 'qu', 'binomial', 'pouvons']"
"produit fonctions. En effet, produit fonctions nulle qu'aucune fonctions n'est fonction nulle. Définition, petit F fonction R R. On petit F strictement croissan","['fonction', 'est', 'fonctions', 'qu', 'nulle']"
"ression compréhension type variable c'est simplement type éléments séquence compréhension. Alors grâce expressions compréhension, liste, capable rédiger versio","['compréhension', 'ression', 'alors', 'expressions', 'grâce']"
000 euros débit. Un solde débiteur 4000. Client total ça. Le total tout. Si total 36 000. Et crédit 6000. On note ici 6000. Et différence 30 000. Et c'est sold,"['crédit', 'tout', 'débit', 'débiteur', 'solde']"
"niveau banque diminution niveau client. Alors, niveau journal, est-ce qu'on commencer banque augmente bien client diminue, sachant banque client, c'est comptes actifs. L'augmentation d'un compte","['commencer', 'augmente', 'actifs', 'diminue', 'banque']"
"emble s'inscrire démarche soutien monde libre lorsqu'on remémore rencontre décembre 2006 Richard Stallman, chantre logiciel libre.Julian Assange probablement icône occidentale fin Guerre fr","['démarche', 'remémore', 'chantre', 'soutien', 'guerre']"
-1 F égal E F-1 singleton Y égal non singleton X éléments E F X égal Y. Proposition A inclus B implique F-1 A inclus F-1 B. L'image réciproque l'union c'est l'u,"['est', 'implique', 'réciproque', 'proposition', 'égal']"
"tions paiements. Donc commençons inspecter tables. Donc select all from customer. Donc exécuter voir constitué table. Donc customer id, store id FirstName, LastName prénom l","['exécuter', 'inspecter', 'commençons', 'tables', 'lastname']"
"Donc, session, voir clause alter table. Donc, clause alter table changer structure d'une table existante. Supposons qu'on table, qu'on peut-être créé précédemment table existante simplement","['être', 'une', 'existante', 'précédemment', 'supposons']"
x permanents. Ça dette. Donc l'actif. Maintenant faut savoir est-ce qu'on classer matières premières l'actif immobilisé bien l'actif circulant. Et savoir faut demander s,"['faut', 'matières', 'circulant', 'savoir', 'est']"
"e bilan initial jusqu'au bilan final passant document comptable, livre journal, grand livre, balance final arriver bilan final. Ça correspondre ici. Bon allez commencer sui","['commencer', 'correspondre', 'arriver', 'comptable', 'jusqu']"
"Y zéro. Il introduit notation d'Y d'X, variations infinitésimales autour variables Y X. L'agrange auteur important l'histoire dérivées. C'est adversaire infiniments petits hypniste. Il introduit l","['dérivées', 'infinitésimales', 'infiniments', 'est', 'introduit']"
"ttez colonnes ici. Là, somme débitée niveau banque. Et là, somme créditée niveau client. Alors, qu'est-ce signifie En fait, débiter banque créditer clients. Alors, banque, c'est","['créditer', 'débitée', 'alors', 'est', 'débiter']"
"dettes. Et niveau actif, avoirs créances. Et l'année, qu'il faut savoir, c'est bilan initial, touche pas. Pendant l'année, touche pas. Donc change rien niveau bilan. Par","['avoirs', 'faut', 'créances', 'touche', 'savoir']"
"euros opération 2 ouvrir compte vente marchandises qu'on augmenter 5 000 euros crédit également. Et enregistrement grand livre terminé. Maintenant, faire, c'est clôturer comptes établir l","['crédit', 'ouvrir', 'faire', 'clôturer', 'opération']"
"voyez ici. Le compte bancaire s'augmenter 200 euros. Et l'augmentation d'un compte actif, banque c'est compte actif, s'effectue début. Voilà, opérations enregistrées. Je c'est clair, passe","['effectue', 'opérations', 'bancaire', 'voyez', 'début']"
"méricaine Moody's abaissé notes 28 banques espagnoles raison baisse qualité crédit gouvernement espagnol. Selon l'agence, suite prise décision d'abaissement note souveraine pays crans, «","['banques', 'abaissement', 'abaissé', 'crédit', 'souveraine']"
"upérer month from indique date partir souhaite récupérer information. La syntaxe extract part part ici, part-là mois, année, jour, etc. Donc voir","['récupérer', 'mois', 'jour', 'upérer', 'partir']"
destingue l'argent reçu d'un côté qu'il qu'il argent l'autre côté d'un côté ressources l'autre emplois fils montre image fidèle utili,"['destingue', 'fidèle', 'autre', 'côté', 'emplois']"
"ortax ajoutez montant tva prenez montant ortax multiplié coefficient tucatère c'est multiplié 1,2 c'est exercices aurez cas matin c'est rapport forma","['multiplié', 'tucatère', 'ajoutez', 'est', 'montant']"
"Je répondre question importante comptabilité c'était l'une questions m'a été posée commentaire venant vegues verre, comprend bien compte augmente diminue. Ça c'est clair logique, c'est d","['question', 'était', 'comptabilité', 'augmente', 'posée']"
"fois, pouvons considérer ensembles équipotent, d'une manière équivalents. Il existe relation faible « suppotence » définie lorsqu'il existe injection ensembles. La suppotence","['définie', 'suppotence', 'équipotent', 'existe', 'équivalents']"
e chose d'important correction spécification problème c'est point important c'est qu'on discute correction d'un code Python rapport spécification c'est notion fonction importante,"['fonction', 'est', 'correction', 'problème', 'point']"
l'actif. Alors est-ce qu'il s'agit l'actif immobilisé bien l'actif circulant Le matériel industriel forcément acheté rester l'entreprise années. Donc l'actif immobilisé. Mobilier. Alors c'est fa,"['forcément', 'immobilisé', 'circulant', 'mobilier', 'acheté']"
"indique simplement ressource l'argent. Donc ici capital qu'on faire capital apparaître ici l'actif. Donc achète chose capital, réduit somme dépensée capital","['dépensée', 'apparaître', 'faire', 'achète', 'somme']"
"nt A. La négation X inférieure égale A, c'est X strictement grand A. Donc attention, inférieure égale, négation, c'est strictement grand A. Deuxième partie, disjonction conjonction. Alors suivre,","['alors', 'négation', 'conjonction', 'est', 'strictement']"
t l'ordre 7500. On inscrire niveau rémunération du... c'est compte passif. Donc réduire 7500. Opération 5. Et banque réduire somme 7500. Opération 5. On passe dernière opération. Vous avez client paye,"['rémunération', 'vous', 'passif', 'du', 'inscrire']"
"s cas, équilibrer compte résultats, clôturer fin l'année, l'équilibrer. Il faut égaliser colonnes produits charges. Et égaliser colonnes, bien sûr, ajouter manque ici. Et qu'on","['ajouter', 'faut', 'équilibrer', 'sûr', 'colonnes']"
partir date voir jours colonne. Donc venir ici taper fonction extract. Voilà parenthèses indiquer part qu'on souhaite récupérer c'est date from indiquer,"['indiquer', 'récupérer', 'parenthèses', 'partir', 'voir']"
"fectif cumulé croissant 25, 55. Et classe, appartiennent classe 8, 12. En fait, c'est probabilisation deux. Alors faciliter tâche, donner petits noms. En fait, voilà. Quand c'est classe, l'appel","['appartiennent', 'croissant', 'quand', 'fait', 'tâche']"
"s k n égal cardinal p E. Et savons cardinal p E n'est saine. Finalement, somme k égal 0 n k n égal saine. Conclusion, pouvons faire proposition sigma p égal 0 n p","['somme', 'est', 'et', 'proposition', 'finalement']"
e c'est chose arrive temps temps c'est qu'on itérables regarder itérable expliquer l'on prendre clé itérable explique valeurs associées con,"['est', 'regarder', 'valeurs', 'expliquer', 'temps']"
"antage sociaux direct solde débiteur 10 000 euros, charge fiscale d'exploitation solde débiteur 400 euros vente marchandises solde créditeur 16 350. On calculer total solde débiteur 28 027 solde créditeur 16 350. Alors","['débiteur', 'créditeur', 'solde', 'marchandises', 'exploitation']"
"c c chaîne Bonjour Madame, voir liste-là. Alors rajouter expression exemple multiplications bizarres chaînes caractère, construit listes répétition caractère cara","['chaînes', 'bonjour', 'répétition', 'caractère', 'listes']"
"enu structure délègue mise page feuilles style. On parlera cours. Bref, page HTML, priori contenir d'indications mise forme, remplacées indications sémantiques","['délègue', 'sémantiques', 'indications', 'remplacées', 'forme']"
"ire oui non faut garder, trop faut garder, false, faut garder, sortie, construit liste éléments liste départ vérifié prédicat. Donc c'est fois cas particul","['faut', 'vérifié', 'fois', 'prédicat', 'garder']"
"eur suite d'instruction. Je commencer instruction. Cette instruction, c'est lire valeur actuelle i. La valeur actuelle i, c'est 1. Et ajouter 1. De tout, l'écrire i. Donc, 2. Et là, j'ai termi","['commencer', 'ajouter', 'écrire', 'est', 'tout']"
